ID,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Days_Since_Customer,Fam_Size,Num_Accepted
310,Master,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,0,51,2893.775444892581,3,0
8629,Graduation,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,0,65,3155.7754448925816,3,0
236,Graduation,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,0,70,3221.7754448925816,4,0
9930,PhD,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,77,3109.7754448925816,1,0
3483,Graduation,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,63,3085.775444892581,2,3
4599,Master,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,0,45,3139.7754448925816,4,0
7326,Master,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,0,50,2793.775444892581,3,0
7352,Graduation,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,0,64,2946.775444892581,3,0
2350,Graduation,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,0,49,3159.7754448925816,4,1
9145,Graduation,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,0,49,3085.775444892581,2,0
2964,Graduation,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,40,2951.775444892581,2,0
5585,Graduation,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,1,49,3130.7754448925816,2,0
9687,Graduation,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,46,2724.775444892581,1,0
3732,Master,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,0,66,3148.7754448925816,3,0
6303,PhD,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,35,2913.775444892581,2,0
11176,PhD,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,0,51,2536.775444892581,3,0
2986,Graduation,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,45,2538.775444892581,4,0
7462,Graduation,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,67,3277.7754448925816,1,0
3900,Graduation,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,49,2787.775444892581,3,0
7034,2n Cycle,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,43,3231.7754448925816,3,0
9493,PhD,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,1,41,3115.7754448925816,1,2
1143,Graduation,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,49,3020.775444892581,3,0
1,Graduation,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,60,2709.775444892581,1,1
3855,Graduation,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,58,3132.7754448925816,2,0
5536,Graduation,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,62,3098.775444892581,3,4
5989,2n Cycle,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,0,62,3134.7754448925816,2,0
9499,Graduation,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,67,3054.775444892581,5,2
6768,Graduation,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,0,59,2905.775444892581,4,0
2150,PhD,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,0,63,2931.775444892581,2,0
6646,Graduation,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,37,2872.775444892581,3,0
4887,PhD,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,0,45,2914.775444892581,3,0
8560,Graduation,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,29,3323.7754448925816,1,0
3321,PhD,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,0,54,3115.7754448925816,4,0
11003,2n Cycle,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,41,3199.7754448925816,3,0
10402,Graduation,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,54,3195.7754448925816,4,0
9904,Graduation,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,0,65,3152.7754448925816,3,0
6141,Master,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,49,3125.7754448925816,2,0
5687,Graduation,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,41,3339.7754448925807,1,0
10856,2n Cycle,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,0,41,3202.7754448925816,2,0
5121,Graduation,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,0,0,44,2795.775444892581,2,1
4186,Graduation,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,0,71,3112.7754448925816,4,0
368,Graduation,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,0,47,3272.7754448925816,3,0
3312,Graduation,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,33,2536.775444892581,2,0
11121,Graduation,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,40,3321.7754448925816,3,0
5332,2n Cycle,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,61,3032.775444892581,2,0
5848,Graduation,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,0,1,51,2862.775444892581,2,3
10343,2n Cycle,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,30,3333.7754448925816,1,0
5935,Master,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,0,65,3247.7754448925816,2,0
2895,Graduation,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,0,58,2944.775444892581,2,0
10262,Graduation,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,41,2962.775444892581,4,0
7848,Graduation,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,0,47,3076.775444892581,2,0
9477,PhD,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,0,67,2570.775444892581,3,0
4856,2n Cycle,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,0,0,64,3443.7754448925807,2,2
7186,PhD,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,0,0,55,2729.775444892581,4,1
5794,PhD,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,47,2799.775444892581,3,2
1456,Graduation,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,42,3236.7754448925816,2,0
4877,Master,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,0,48,2782.775444892581,3,0
425,Graduation,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,36,3190.7754448925816,4,0
3007,Graduation,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,0,55,3505.7754448925807,4,0
1031,2n Cycle,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,32,3115.7754448925816,2,1
4297,Graduation,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,52,2849.775444892581,3,0
807,Master,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,0,52,2829.775444892581,4,0
9553,Graduation,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,34,2996.775444892581,2,0
4271,2n Cycle,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,32,3505.7754448925807,3,0
4120,2n Cycle,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,46,2889.775444892581,2,0
2036,PhD,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,0,48,2930.775444892581,3,0
115,Master,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,0,55,3155.7754448925816,2,0
4259,Master,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,35,2973.775444892581,3,0
8687,Graduation,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,0,43,3084.775444892581,3,0
2447,Graduation,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,42,3315.7754448925816,3,0
10140,PhD,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,38,2969.775444892581,2,2
9353,Graduation,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,0,62,2723.775444892581,2,1
3623,Graduation,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,45,2565.775444892581,3,0
738,2n Cycle,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,0,40,2781.775444892581,3,0
7631,Master,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,43,3079.775444892581,3,0
4789,Graduation,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,0,0,68,2980.775444892581,2,3
773,Master,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,0,50,3059.775444892581,3,0
10602,Graduation,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,38,3195.7754448925816,3,0
1446,Master,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,65,2751.775444892581,1,0
3270,2n Cycle,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,43,3223.7754448925816,3,0
8443,Graduation,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,0,1,49,2600.775444892581,2,1
9653,Graduation,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,0,46,3316.7754448925816,3,0
8916,Graduation,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,46,3036.775444892581,3,0
8017,2n Cycle,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,0,40,2705.775444892581,4,0
5830,PhD,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,1,49,3262.7754448925816,1,0
4597,PhD,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,51,3202.7754448925816,2,0
7023,PhD,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,68,3275.7754448925816,4,0
8086,Graduation,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,0,62,2924.775444892581,4,0
8825,Graduation,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,0,59,3236.7754448925816,4,0
2930,Master,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,43,2890.775444892581,1,0
1928,Graduation,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,0,0,48,2995.775444892581,3,1
7108,Master,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,0,56,3384.7754448925807,3,0
10925,Graduation,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,38,2861.775444892581,2,0
9960,Basic,26868.0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,30,2755.775444892581,2,0
8800,PhD,48948.0,53,437,8,206,160,49,42,2,7,10,5,6,0,1,78,3238.7754448925816,1,1
9224,PhD,55260.0,81,825,8,53,11,0,242,2,8,10,5,6,0,0,49,3259.7754448925816,2,0
5519,Graduation,64090.0,8,316,58,161,76,51,135,1,6,9,4,5,0,1,65,3051.775444892581,3,0
5046,Graduation,78331.0,97,756,138,354,160,169,61,2,10,6,7,4,0,0,63,2852.775444892581,2,0
7037,PhD,37087.0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,47,2928.775444892581,3,0
905,Graduation,21846.0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,35,2945.775444892581,2,0
8624,Graduation,81320.0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,63,3087.775444892581,2,0
8945,Graduation,54137.0,46,171,0,11,0,1,20,2,4,1,4,6,0,0,51,3012.775444892581,2,0
6445,Graduation,66825.0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,54,3045.775444892581,2,0
2727,Graduation,57100.0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,48,3138.7754448925816,2,0
6404,Graduation,58917.0,10,151,7,89,0,7,28,5,4,1,6,5,0,0,52,3157.7754448925816,5,0
11074,Graduation,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,44,2628.775444892581,1,0
10150,Graduation,86429.0,10,464,28,873,29,18,37,0,7,4,7,2,0,1,60,2915.775444892581,1,1
1968,Graduation,45684.0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,50,3197.7754448925816,2,0
6534,Graduation,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,47,2784.775444892581,3,0
9485,PhD,45921.0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,35,2599.775444892581,2,0
7053,PhD,78420.0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,55,3060.775444892581,1,0
4654,Graduation,75114.0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,29,3048.775444892581,2,0
9760,PhD,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,1,58,3215.7754448925816,2,0
1048,Master,35641.0,11,63,3,67,8,9,28,2,3,1,4,7,0,1,49,3045.775444892581,3,0
10619,Graduation,95529.0,29,770,29,890,250,27,24,1,7,3,7,3,0,1,27,3534.7754448925807,1,1
9308,Graduation,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,67,2931.775444892581,2,0
10505,Master,73113.0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,61,2880.775444892581,2,0
8362,PhD,84169.0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,39,3051.775444892581,2,2
2625,2n Cycle,42607.0,30,156,29,56,30,32,47,2,3,2,7,3,0,0,67,2919.775444892581,2,0
4637,PhD,74637.0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,67,3102.775444892581,1,1
9972,PhD,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,0,66,2772.775444892581,4,2
4483,Graduation,72354.0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,28,3133.7754448925816,1,0
4487,Master,39858.0,67,15,20,25,2,7,26,1,2,0,4,6,0,1,52,3216.7754448925816,2,0
4988,PhD,34469.0,58,19,6,20,0,5,12,3,1,1,4,4,0,0,73,2780.775444892581,4,0
8931,Graduation,83033.0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,35,2737.775444892581,3,1
5871,Master,24401.0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,42,3362.7754448925807,2,0
2008,Graduation,77583.0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,43,2600.775444892581,2,1
3139,2n Cycle,74116.0,53,871,111,704,145,55,166,1,4,4,10,2,0,0,39,2876.775444892581,1,1
10037,Graduation,74293.0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,28,2780.775444892581,1,0
10673,PhD,68397.0,6,760,80,466,17,13,80,1,6,9,5,3,0,0,45,2919.775444892581,3,0
5303,PhD,79632.0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,47,2659.775444892581,2,0
538,Graduation,46107.0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,32,2600.775444892581,2,0
7922,PhD,64950.0,29,819,0,72,12,0,63,2,11,2,10,7,0,0,70,3263.7754448925816,2,1
5692,Basic,25443.0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,32,3249.7754448925816,3,0
4843,Graduation,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,69,2733.775444892581,1,0
6383,PhD,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,50,2730.775444892581,3,0
1628,Graduation,71796.0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,50,2943.775444892581,2,0
1204,PhD,67536.0,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,51,3098.775444892581,3,1
3673,Graduation,55239.0,59,371,17,238,23,24,106,3,7,5,11,5,0,0,50,3045.775444892581,2,0
760,PhD,60554.0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,46,2989.775444892581,2,0
8957,2n Cycle,64831.0,51,480,86,249,75,86,144,8,6,3,5,6,0,0,69,2961.775444892581,3,0
4128,PhD,56067.0,51,517,12,54,16,6,120,2,7,4,7,5,0,0,59,3039.775444892581,3,0
6810,Graduation,82025.0,76,267,98,606,48,70,98,1,3,2,6,1,0,1,38,3092.775444892581,1,1
5386,Graduation,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,68,3147.7754448925816,2,3
8700,Basic,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,35,3249.7754448925816,1,0
3202,PhD,51563.0,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,34,3596.7754448925807,2,2
1328,2n Cycle,57937.0,56,261,42,144,55,48,133,3,4,4,9,3,0,0,39,2828.775444892581,3,0
8405,Graduation,68274.0,83,135,25,51,23,25,46,2,4,2,5,3,0,0,42,2967.775444892581,3,0
6515,Graduation,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,44,3077.775444892581,3,0
2882,2n Cycle,67893.0,31,711,28,142,49,18,47,2,3,2,9,8,0,0,46,3596.7754448925807,2,0
7574,PhD,27922.0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,42,2597.775444892581,3,0
6387,PhD,52190.0,39,42,0,17,0,0,18,3,2,1,3,5,0,0,45,2658.775444892581,4,1
5320,Master,44051.0,20,79,7,58,6,3,18,4,3,1,4,6,0,1,48,3211.7754448925816,3,0
5048,PhD,42767.0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,50,2931.775444892581,3,0
8146,Master,46106.0,84,30,0,8,2,0,14,1,1,1,2,6,0,0,45,2566.775444892581,4,0
10031,PhD,16927.0,50,20,2,23,3,1,4,5,3,0,4,8,0,0,45,2965.775444892581,4,0
5748,Graduation,59754.0,96,115,27,44,4,146,139,3,5,2,6,5,0,1,56,3594.7754448925807,3,0
2134,Graduation,53700.0,94,263,5,233,69,41,83,4,5,5,8,5,0,0,69,3376.7754448925807,2,0
1523,Graduation,59041.0,25,69,2,15,2,2,6,2,2,0,4,5,0,0,48,2689.775444892581,4,0
9665,PhD,54237.0,48,267,3,30,4,0,57,4,5,2,5,6,0,0,64,3123.7754448925816,2,0
4640,Graduation,70647.0,65,561,85,171,25,123,114,2,4,7,13,2,0,0,54,3341.7754448925807,2,0
3635,PhD,52597.0,69,492,0,37,7,0,42,3,6,3,8,5,0,0,59,2689.775444892581,2,0
3547,Master,41021.0,12,14,7,9,6,16,12,2,2,0,3,6,0,1,52,3241.7754448925816,3,0
2456,PhD,40233.0,84,80,4,46,0,17,2,5,2,1,5,6,0,0,46,2953.775444892581,3,0
5633,Graduation,50183.0,47,97,12,84,13,10,15,7,3,1,6,5,0,0,41,2699.775444892581,4,0
7801,Graduation,54753.0,87,197,107,227,7,59,131,3,5,2,11,4,0,0,62,2897.775444892581,3,0
10489,Graduation,92955.0,35,693,21,925,31,24,84,1,6,7,9,2,0,1,48,3009.775444892581,2,2
7011,Graduation,33471.0,47,43,2,27,0,9,12,3,3,0,4,7,0,0,48,3261.7754448925816,3,0
2620,PhD,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,1,47,3137.7754448925816,3,0
3933,Graduation,44010.0,46,186,36,234,86,72,48,6,10,2,6,9,0,0,41,3319.7754448925816,3,0
10981,Graduation,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,33,2842.775444892581,2,0
1734,PhD,40706.0,37,59,0,11,4,2,5,4,3,0,4,7,0,0,53,3223.7754448925816,5,0
10995,2n Cycle,15716.0,8,16,5,30,8,7,26,3,3,0,4,8,1,0,33,3260.7754448925816,3,0
6357,2n Cycle,59052.0,29,230,35,75,63,57,31,3,7,1,7,5,0,0,62,2919.775444892581,2,0
9209,Master,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,50,3318.7754448925816,2,0
10286,Graduation,83715.0,2,318,8,407,150,35,8,1,2,8,13,0,0,0,59,2814.775444892581,2,0
2611,Master,82576.0,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,62,3598.7754448925807,2,1
1600,Master,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,0,56,2926.775444892581,5,0
3308,Graduation,35704.0,54,30,9,12,2,11,30,3,2,0,4,4,0,0,69,2815.775444892581,4,0
5407,Graduation,53103.0,70,729,17,133,11,0,195,5,10,6,7,7,0,0,67,2897.775444892581,3,1
2166,2n Cycle,46779.0,55,12,1,3,0,0,7,1,0,1,2,4,0,0,61,2899.775444892581,3,0
3955,Graduation,4861.0,20,2,1,1,1,0,1,0,0,0,0,14,0,0,56,2702.775444892581,1,0
6634,Master,33462.0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,42,3051.775444892581,2,0
3056,Graduation,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,43,2953.775444892581,2,0
5718,Graduation,80763.0,17,674,168,108,192,42,231,1,5,11,6,3,0,1,71,3013.775444892581,2,2
6872,PhD,65352.0,43,284,3,84,4,7,23,2,4,2,8,4,0,0,47,3007.775444892581,3,0
8164,PhD,82170.0,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,43,2911.775444892581,2,0
4580,Graduation,75759.0,46,1394,22,708,89,91,182,1,9,7,9,5,0,1,52,2942.775444892581,2,3
9305,2n Cycle,79689.0,65,311,26,640,180,37,121,1,4,9,13,2,0,0,45,2901.775444892581,1,0
453,PhD,35340.0,1,27,0,12,0,1,5,2,2,0,3,5,0,0,65,2695.775444892581,3,0
8545,Graduation,85683.0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,67,2795.775444892581,1,4
9850,2n Cycle,24884.0,32,3,6,7,0,0,3,1,0,0,3,7,0,0,49,3272.7754448925816,3,0
7378,Master,42021.0,34,393,5,136,7,5,27,5,10,1,6,9,0,0,40,3362.7754448925807,3,1
7646,Graduation,64449.0,70,218,63,282,137,35,70,4,5,3,12,4,0,0,32,2826.775444892581,2,0
1640,Graduation,64587.0,49,66,0,16,0,6,20,2,1,1,4,3,0,0,67,2702.775444892581,3,0
5184,Graduation,34824.0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,26,2790.775444892581,1,0
8492,Graduation,75437.0,25,795,0,545,95,58,0,1,8,4,10,6,0,0,43,2986.775444892581,2,1
11188,Graduation,26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,0,64,2819.775444892581,4,0
1212,Graduation,52845.0,7,384,25,292,130,41,64,3,8,8,6,6,0,0,48,3015.775444892581,3,1
9097,Graduation,46086.0,34,244,8,32,7,2,50,4,3,1,8,4,0,0,65,3170.7754448925816,2,0
10473,PhD,78028.0,38,158,19,288,25,0,38,1,6,4,9,7,0,1,65,3323.7754448925816,2,2
7962,PhD,95169.0,1,1285,21,449,106,20,20,1,4,3,4,1,0,1,34,2987.775444892581,1,2
9984,2n Cycle,56337.0,25,349,16,144,28,5,182,5,8,5,4,8,0,1,40,3154.7754448925816,4,2
5527,Graduation,22434.0,25,4,12,11,3,13,15,2,2,0,3,8,0,0,34,3196.7754448925816,3,0
6374,PhD,36930.0,50,223,2,31,0,2,39,5,5,2,4,8,0,0,67,3103.775444892581,3,0
7453,Graduation,36130.0,46,157,43,127,68,56,37,6,3,8,4,4,0,1,67,3207.7754448925816,2,1
8952,Master,65569.0,96,397,46,288,20,38,70,2,6,5,10,3,0,0,68,3474.7754448925807,3,0
241,Graduation,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,69,2901.775444892581,2,1
8975,Graduation,19514.0,47,14,3,21,2,1,28,4,3,1,2,8,0,0,53,2849.775444892581,4,1
6119,PhD,36736.0,52,10,0,3,0,0,4,1,1,0,2,6,0,0,58,2962.775444892581,3,0
5236,Graduation,77568.0,30,1230,0,396,232,178,158,1,10,2,8,5,0,0,42,3368.7754448925807,3,3
5723,PhD,49187.0,63,81,1,31,2,1,0,1,1,1,5,2,0,0,45,2570.775444892581,3,0
1710,Graduation,30168.0,51,154,20,66,0,12,27,7,6,1,4,9,0,0,43,3056.775444892581,2,0
1970,Master,34053.0,14,63,0,21,7,0,12,1,3,0,3,8,0,0,53,3323.7754448925816,3,0
5313,Master,38196.0,20,30,0,11,0,0,3,3,2,0,4,5,0,0,50,2767.775444892581,4,0
10634,Master,59412.0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,70,2766.775444892581,2,0
7010,2n Cycle,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,56,2690.775444892581,2,1
8562,Graduation,54165.0,72,127,4,73,15,6,11,1,2,1,7,2,0,0,52,3092.775444892581,2,0
3158,Graduation,32300.0,1,13,3,6,6,5,6,1,1,0,3,8,0,0,48,3180.7754448925816,3,0
4436,Graduation,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,45,3189.7754448925816,1,0
5287,Graduation,34961.0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,48,2705.775444892581,3,0
2445,PhD,28440.0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,47,3052.775444892581,3,0
6059,PhD,64504.0,81,986,36,168,16,0,108,7,11,3,4,7,0,1,68,3147.7754448925816,5,0
4550,Master,33564.0,51,61,0,3,0,0,7,1,1,1,3,5,0,0,55,2700.775444892581,3,0
4240,Graduation,17345.0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,43,3535.7754448925807,3,0
8911,PhD,56320.0,11,201,53,172,116,77,83,3,5,4,9,4,0,0,54,3024.775444892581,3,0
3706,Graduation,28647.0,54,19,8,29,0,12,26,1,2,2,2,7,0,1,43,3007.775444892581,2,1
3628,Basic,15038.0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,34,3211.7754448925816,2,0
10175,PhD,32173.0,0,18,0,2,0,0,2,1,1,0,3,4,0,0,63,3232.7754448925816,2,0
8985,2n Cycle,68316.0,54,806,80,161,120,11,33,5,10,7,10,6,0,0,57,3504.7754448925807,3,0
5204,Graduation,74538.0,21,380,98,733,110,112,28,1,8,8,5,3,0,1,50,3060.775444892581,2,1
9220,Graduation,91700.0,58,576,172,961,125,115,19,1,8,6,5,3,0,1,50,3223.7754448925816,1,0
9888,Graduation,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,52,2699.775444892581,2,0
5263,2n Cycle,31056.0,99,5,10,13,3,8,16,1,1,0,3,8,0,0,44,3218.7754448925816,3,0
1020,Graduation,79593.0,70,350,60,568,110,133,145,1,5,6,7,2,0,0,48,2536.775444892581,2,1
9503,Graduation,28071.0,65,39,33,130,41,26,44,2,5,1,5,8,0,0,41,3364.7754448925807,1,0
10613,PhD,37334.0,44,26,1,16,2,2,15,4,3,0,4,4,0,0,63,2818.775444892581,4,0
67,Master,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,49,2979.775444892581,3,0
6019,PhD,37126.0,9,45,3,9,4,4,7,1,1,2,2,6,0,1,50,2786.775444892581,3,1
5863,Graduation,47703.0,95,359,0,134,13,26,123,4,6,3,8,5,0,0,68,3091.775444892581,3,0
3717,Graduation,61180.0,70,403,24,29,6,24,218,2,5,5,6,3,0,0,62,2762.775444892581,3,1
6730,Graduation,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,1,0,67,3535.7754448925807,4,0
10749,Graduation,8028.0,62,73,18,66,7,12,2,15,0,1,0,19,0,0,30,3344.7754448925807,1,0
4998,Graduation,76081.0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,59,2732.775444892581,2,1
6287,Graduation,34728.0,2,14,0,16,0,0,6,1,1,1,2,6,0,1,35,3029.775444892581,3,0
5985,Master,33168.0,0,80,1,37,0,1,3,3,2,1,4,7,0,0,56,3319.7754448925816,2,0
4754,Master,33585.0,91,30,11,33,13,6,29,1,2,0,4,4,0,0,55,2972.775444892581,3,0
4002,PhD,77037.0,3,463,96,333,168,53,10,1,7,7,12,3,0,0,61,2954.775444892581,3,0
8870,Graduation,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,1,37,3288.7754448925816,3,0
966,Graduation,44529.0,98,538,13,91,17,6,26,6,6,2,11,5,0,0,55,3113.7754448925816,3,1
4767,2n Cycle,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,0,56,2690.775444892581,2,1
